"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.127628187E1,-2.032702923E0,-1.028255749E1,-6.894320250E-1
4.127867780E1,-1.992024899E0,-1.027777100E1,-9.218349457E-1
4.128107296E1,-1.948654890E0,-1.023470020E1,-1.146760225E0
4.128346812E1,-1.955833435E0,-1.020120144E1,-1.350150228E0
4.128586411E1,-1.951047778E0,-1.011505985E1,-1.525125384E0
4.128826004E1,-2.001596212E0,-1.003609657E1,-1.651944876E0
4.129065520E1,-2.240878344E0,-9.748658180E0,-1.572981834E0
4.129305036E1,-2.035095692E0,-9.667302132E0,-1.695015788E0
4.129544630E1,-1.637588024E0,-9.808479309E0,-1.757229090E0
4.129784223E1,-1.211366415E0,-1.002173901E1,-1.699801445E0
4.130023739E1,-8.787640929E-1,-1.024666500E1,-1.575374603E0
4.130263254E1,-6.463612318E-1,-1.042164040E1,-1.424626827E0
4.130502853E1,-4.573282301E-1,-1.063460159E1,-1.232901812E0
4.130742447E1,-2.850449979E-1,-1.079970551E1,-1.031904817E0
4.130981963E1,-1.603191197E-1,-1.093609715E1,-8.186444640E-1
4.131221478E1,-7.657032460E-2,-1.103928757E1,-6.128616929E-1
4.131461077E1,3.110669367E-2,-1.114935684E1,-4.118646085E-1
4.131700671E1,2.344966233E-1,-1.127856922E1,-2.464607358E-1
4.131940182E1,3.185445070E-1,-1.131685448E1,-1.507478207E-1
4.132179702E1,4.070789516E-1,-1.135513973E1,2.392822644E-3
4.132419296E1,4.022932947E-1,-1.126421261E1,1.435693651E-1
4.132658890E1,3.664009571E-1,-1.113500023E1,1.842473447E-1
4.132898406E1,3.687937856E-1,-1.097228813E1,2.033899277E-1
4.133137921E1,3.927220106E-1,-1.085474110E1,1.770688742E-1
4.133377520E1,4.142574072E-1,-1.073509979E1,7.896314561E-2
4.133617114E1,4.501497746E-1,-1.067288589E1,-3.349951655E-2
4.133856624E1,4.956133962E-1,-1.060588741E1,-1.244267747E-1
4.134096145E1,5.554339290E-1,-1.056042385E1,-1.794617027E-1
4.134335739E1,5.985047817E-1,-1.056281662E1,-2.129612118E-1
4.134575333E1,6.463612318E-1,-1.055085278E1,-2.344966233E-1
4.134814848E1,7.325028181E-1,-1.056999493E1,-2.344966233E-1
4.135054364E1,8.787640929E-1,-1.063938713E1,-2.512463629E-1
4.135293963E1,9.337990284E-1,-1.071834946E1,-2.416750938E-1
4.135533557E1,8.955138922E-1,-1.072313595E1,-2.488535494E-1
4.135773072E1,9.888339639E-1,-1.079491997E1,-3.137588799E-1
4.136012588E1,1.084546804E0,-1.095075321E1,-3.711866140E-1
4.136252187E1,1.252044439E0,-1.120917797E1,-4.645066857E-1
4.136491781E1,1.429412484E0,-1.140778160E1,-4.932205677E-1
4.136731291E1,1.489233017E0,-1.153729343E1,-4.716851711E-1
4.136970812E1,1.513161182E0,-1.159950733E1,-4.429712892E-1
4.137210406E1,1.515554070E0,-1.166411304E1,-4.357928336E-1
4.137449999E1,1.505982757E0,-1.168804169E1,-4.692923427E-1
4.137689515E1,1.474876046E0,-1.171914768E1,-5.099703074E-1
4.137929031E1,1.407876968E0,-1.172871971E1,-5.578267574E-1
4.138168630E1,1.290329576E0,-1.174307632E1,-6.535396576E-1
4.138408223E1,1.156331539E0,-1.176221848E1,-7.420741320E-1
4.138647734E1,1.041476011E0,-1.180768204E1,-8.644071817E-1
4.138887255E1,9.385846853E-1,-1.186750317E1,-9.792626500E-1
4.139126853E1,8.306085467E-1,-1.198235893E1,-1.122832060E0
4.139366447E1,7.133602500E-1,-1.210708427E1,-1.235294700E0
4.139605958E1,6.032904387E-1,-1.227936745E1,-1.357328653E0
4.139845473E1,4.716851711E-1,-1.243729401E1,-1.482054472E0
4.140085072E1,3.065803945E-1,-1.262154102E1,-1.587338686E0
4.140324666E1,1.579262912E-1,-1.282762337E1,-1.735693693E0
4.140564182E1,6.939185411E-2,-1.300708485E1,-1.826620936E0
4.140803697E1,-7.178467698E-3,-1.319641685E1,-1.888834357E0
4.141043296E1,-1.411765367E-1,-1.339502144E1,-1.975275040E0
4.141282890E1,-2.392822653E-1,-1.355533981E1,-2.011167526E0
4.141522400E1,-2.512463629E-1,-1.368694592E1,-2.051845312E0
4.141761921E1,-2.440679073E-1,-1.376381493E1,-2.042274237E0
4.142001515E1,-2.392822653E-1,-1.373958778E1,-2.027917147E0
4.142241109E1,-2.512463629E-1,-1.362951756E1,-1.982453585E0
4.142480624E1,-1.962114573E-1,-1.346441269E1,-1.879263043E0
4.142720140E1,9.571290575E-3,-1.331845093E1,-1.869691849E0
4.142959739E1,1.986042857E-1,-1.311715508E1,-1.790728688E0
4.143199333E1,4.788636267E-1,-1.295683575E1,-1.599302888E0
4.143438848E1,8.186444640E-1,-1.284197998E1,-1.388435364E0
4.143678364E1,1.139581800E0,-1.263141155E1,-1.230509043E0
4.143917958E1,1.470090389E0,-1.235593796E1,-1.120439172E0
4.144157551E1,1.704586983E0,-1.202542973E1,-1.072582722E0
4.144397067E1,1.773978829E0,-1.164736366E1,-1.096511006E0
4.144636588E1,1.759621978E0,-1.136231804E1,-1.173081279E0
4.144876182E1,1.685444474E0,-1.112303638E1,-1.321436286E0
4.145115775E1,1.599302888E0,-1.093131161E1,-1.563410521E0
4.145355291E1,1.489233017E0,-1.081884861E1,-1.795514345E0
4.145594806E1,1.364507079E0,-1.074227810E1,-2.099701881E0
4.145834406E1,1.185045362E0,-1.071117115E1,-2.427518606E0
4.146073999E1,9.457631707E-1,-1.071117115E1,-2.671885490E0
4.146313510E1,6.702894568E-1,-1.080449200E1,-2.875275612E0
4.146553030E1,3.305086195E-1,-1.093131161E1,-3.009273529E0
4.146792624E1,-4.067798331E-2,-1.109192944E1,-3.129213810E0
4.147032218E1,-4.692923427E-1,-1.122353458E1,-3.105285645E0
4.147271734E1,-9.050851464E-1,-1.135035419E1,-2.942274570E0
4.147511249E1,-1.395613790E0,-1.146999550E1,-2.736491680E0
4.147750848E1,-1.867298961E0,-1.154686451E1,-2.453839540E0
4.147990442E1,-2.126022816E0,-1.167129135E1,-2.087737799E0
4.148229958E1,-2.312663078E0,-1.178614712E1,-1.647159338E0
4.148469473E1,-2.429911375E0,-1.201346493E1,-1.299900889E0
4.148709072E1,-2.595315218E0,-1.227218914E1,-1.012762189E0
4.148948666E1,-2.817847729E0,-1.246122169E1,-6.750751138E-1
4.149188176E1,-3.028416157E0,-1.261436272E1,-2.321037948E-1
4.149427697E1,-3.287140131E0,-1.275583839E1,2.536391914E-1
4.149667291E1,-3.583850145E0,-1.302144146E1,8.162516356E-1
4.149906885E1,-3.876073599E0,-1.322752380E1,1.405484200E0
4.150146400E1,-4.156033993E0,-1.343330669E1,2.042274237E0
4.150385916E1,-4.352544308E0,-1.362712479E1,2.542673111E0
4.150625515E1,-4.510470867E0,-1.381406403E1,2.892025232E0
4.150865109E1,-4.603790760E0,-1.398873997E1,3.071486950E0
4.151104619E1,-4.778766155E0,-1.420888042E1,3.047558784E0
4.151344140E1,-4.907978535E0,-1.443410397E1,2.954238653E0
4.151583734E1,-5.025226593E0,-1.460399437E1,2.877668381E0
4.151823327E1,-5.214259624E0,-1.474038601E1,2.810669184E0
4.152062843E1,-5.415555954E0,-1.479781342E1,2.743670225E0
4.152302364E1,-5.465805054E0,-1.479302788E1,2.674278498E0
4.152541958E1,-5.372485161E0,-1.468535042E1,2.535494804E0
4.152781551E1,-5.228616714E0,-1.450828171E1,2.286342144E0
4.153021067E1,-5.092225552E0,-1.418255901E1,1.975275040E0
4.153260583E1,-5.283651352E0,-1.385234928E1,1.513161182E0
4.153500182E1,-5.190331459E0,-1.373001671E1,1.053440213E0
4.153739775E1,-4.510470867E0,-1.351705551E1,7.325028181E-1
4.153979286E1,-3.346960783E0,-1.314108276E1,6.631109715E-1
4.154218807E1,-2.317448616E0,-1.270558929E1,5.985047817E-1
4.154458400E1,-1.242473125E0,-1.239183044E1,8.931210637E-1
4.154697994E1,-5.982056633E-2,-1.222433281E1,1.103689432E0
4.154937510E1,1.134796143E0,-1.207837009E1,1.063011408E0
4.155177025E1,2.137987137E0,-1.194885921E1,8.955138922E-1
4.155416624E1,2.767598391E0,-1.198475170E1,6.080760360E-1
4.155656218E1,3.241676569E0,-1.212144089E1,3.616153300E-1
4.155895734E1,3.701397419E0,-1.235833073E1,-8.614161611E-2
4.156135249E1,4.038785458E0,-1.261436272E1,-8.018946648E-1
4.156374848E1,4.220939159E0,-1.288983631E1,-1.630409479E0
4.156614442E1,4.220939159E0,-1.316501141E1,-2.451446772E0
4.156853952E1,3.995714664E0,-1.342134190E1,-3.061915636E0
4.157093473E1,3.574278831E0,-1.352184105E1,-3.435495138E0
4.157333067E1,3.198605776E0,-1.355533981E1,-3.358924866E0
4.157572661E1,3.016452074E0,-1.360558987E1,-2.927917719E0
4.157812176E1,2.980559587E0,-1.373240948E1,-2.291127682E0
4.158051692E1,2.860918522E0,-1.384517097E1,-1.575374603E0
4.158291291E1,2.573779821E0,-1.392174149E1,-9.433703423E-1
4.158530885E1,2.063809633E0,-1.388345623E1,-6.463612318E-1
4.158770395E1,1.230509043E0,-1.353859043E1,-6.391827464E-1
4.159009916E1,5.171487927E-1,-1.310997581E1,-6.559324861E-1
4.159249510E1,2.033899277E-1,-1.274626732E1,-4.932205677E-1
4.159489103E1,7.417750359E-2,-1.244447231E1,-3.113660514E-1
4.159728619E1,-7.896314561E-2,-1.207358456E1,-1.627119333E-1
4.159968135E1,-2.775674164E-1,-1.171914768E1,-1.004985496E-1
4.160207734E1,-3.065803945E-1,-1.143171024E1,6.699903309E-2
4.160447327E1,-3.879363835E-1,-1.123549843E1,1.387837082E-1
4.160686843E1,-6.104688644E-1,-1.092413235E1,7.896314561E-2
4.160926359E1,-8.066803217E-1,-1.062502956E1,9.571290761E-2
4.161165958E1,-9.337990284E-1,-1.048624611E1,2.368894368E-1
4.161405551E1,-1.285543919E0,-1.025623608E1,3.233301640E-1
4.161645062E1,-1.592124343E0,-9.988240242E0,4.764707983E-1
4.161884583E1,-1.671087503E0,-9.815657616E0,6.343970895E-1
4.162124176E1,-1.745265007E0,-9.705587387E0,7.205387354E-1
4.162363770E1,-1.754836321E0,-9.636196136E0,8.476574421E-1
4.162603286E1,-1.819442511E0,-9.535696983E0,9.840483069E-1
4.162842801E1,-2.202593327E0,-9.389735222E0,1.101296663E0
4.163082400E1,-2.437089920E0,-9.214759827E0,1.302293777E0
4.163321994E1,-2.355733871E0,-9.157332420E0,1.580160260E0
4.163561510E1,-2.181057930E0,-9.044869423E0,1.783550143E0
4.163801025E1,-2.061416626E0,-8.824729919E0,1.905584097E0
4.164040624E1,-2.042274237E0,-8.680861473E0,1.907976985E0
4.164280218E1,-2.116451740E0,-8.594719887E0,1.845763564E0
4.164519728E1,-2.291127682E0,-8.453543663E0,1.793121457E0
4.164759244E1,-2.281556368E0,-8.381758690E0,1.709372640E0
4.164998843E1,-2.264806747E0,-8.326724052E0,1.683051586E0
4.165238437E1,-2.269592285E0,-8.250153542E0,1.661516190E0
4.165477952E1,-2.365305185E0,-8.127820015E0,1.541875124E0
4.165717468E1,-2.343769789E0,-7.991429329E0,1.489233017E0
4.165957067E1,-2.298306227E0,-7.852645874E0,1.460519075E0
4.166196661E1,-2.279163599E0,-7.704290867E0,1.410269856E0
4.166436171E1,-2.276770830E0,-7.548458099E0,1.366899967E0
4.166675692E1,-2.274377823E0,-7.447959423E0,1.354935765E0
4.166915286E1,-2.281556368E0,-7.301997185E0,1.299900889E0
4.167154880E1,-2.310270309E0,-7.167999268E0,1.237687469E0
4.167394395E1,-2.437089920E0,-7.017251492E0,1.139581800E0
4.167633911E1,-2.585743904E0,-6.835097790E0,1.039083242E0
4.167873510E1,-2.700599432E0,-6.708278179E0,9.457631707E-1
4.168113103E1,-2.767598391E0,-6.557530403E0,8.691928387E-1
4.168352619E1,-2.765205622E0,-6.425626278E0,7.899305820E-1
4.168592135E1,-2.712563515E0,-6.298806667E0,7.301099896E-1
4.168831734E1,-2.650350094E0,-6.217450619E0,6.439684033E-1
4.169071327E1,-2.571387053E0,-6.169594288E0,5.602195859E-1
4.169310838E1,-2.561815739E0,-6.095416546E0,4.357928336E-1
4.169550359E1,-2.533101797E0,-5.975775242E0,3.017947674E-1
4.169789952E1,-2.592922449E0,-5.884549141E0,1.914258152E-1
4.170029546E1,-2.669492722E0,-5.693123341E0,7.657032460E-2
4.170269062E1,-2.508874655E0,-5.597410202E0,4.067798331E-2
4.170508577E1,-2.338984251E0,-5.523232937E0,4.307080805E-2
4.170748176E1,-2.358126640E0,-5.398806095E0,5.503492057E-2
4.170987770E1,-2.343769789E0,-5.348556995E0,8.614161611E-2
4.171227286E1,-2.276770830E0,-5.374877930E0,9.571290761E-2
4.171466801E1,-2.228914261E0,-5.372485161E0,7.178468257E-2
4.171706400E1,-2.307877541E0,-5.192724228E0,2.057827413E-1
4.171945994E1,-2.559422970E0,-4.917549610E0,2.225325108E-1
4.172185505E1,-2.295913219E0,-4.965405941E0,2.488535494E-1
4.172425020E1,-2.228914261E0,-5.008476734E0,2.416750938E-1
4.172664619E1,-2.374876499E0,-5.027619362E0,2.177468538E-1
4.172904213E1,-2.472982168E0,-5.101797104E0,2.297109663E-1
4.173143728E1,-2.573779821E0,-5.101797104E0,2.392822653E-1
4.173383244E1,-2.645564556E0,-5.097011566E0,2.946162820E-1
4.173622843E1,-2.698206663E0,-5.104189873E0,3.233301640E-1
4.173862437E1,-2.825026274E0,-5.027619362E0,3.568296731E-1
4.174101947E1,-2.992523909E0,-4.924727917E0,3.879363835E-1
4.174341468E1,-2.978166819E0,-4.953442097E0,3.735794425E-1
4.174581062E1,-3.016452074E0,-4.998905659E0,3.568296731E-1
4.174820656E1,-2.954238653E0,-5.097011566E0,4.357928336E-1
4.175060171E1,-3.081058264E0,-5.053940296E0,4.310071766E-1
4.175299687E1,-3.148356438E0,-5.058726311E0,3.855435550E-1
4.175539286E1,-3.045166016E0,-5.161617756E0,3.711866140E-1
4.175778880E1,-3.093321562E0,-5.142475128E0,3.448655605E-1
4.176018395E1,-3.057130098E0,-5.164010525E0,2.751746178E-1
4.176257911E1,-2.896811008E0,-5.250152111E0,2.297109663E-1
4.176497510E1,-2.743670225E0,-5.252544880E0,2.225325108E-1
4.176737103E1,-2.420340061E0,-5.494519234E0,1.004985496E-1
4.176976614E1,-2.166700840E0,-5.657230854E0,-6.939185411E-2
4.177216135E1,-2.075773716E0,-5.726622581E0,-2.009970993E-1
4.177455728E1,-2.020738840E0,-5.822335720E0,-3.616153300E-1
4.177695322E1,-1.963011861E0,-5.863013744E0,-4.860421121E-1
4.177934838E1,-2.202593327E0,-5.762515068E0,-7.325028181E-1
4.178174353E1,-2.310270309E0,-5.599802971E0,-9.744769931E-1
4.178413952E1,-2.200200319E0,-5.561518192E0,-1.098903775E0
4.178653546E1,-1.999203324E0,-5.578267574E0,-1.199402332E0
4.178893062E1,-1.836192250E0,-5.666802406E0,-1.304686546E0
4.179132577E1,-1.769193292E0,-5.736194134E0,-1.455733418E0
4.179372176E1,-1.714158297E0,-5.774479389E0,-1.616052628E0
4.179611770E1,-1.635195136E0,-5.786443233E0,-1.776371717E0
4.179851280E1,-1.551446438E0,-5.851049423E0,-1.939083695E0
4.180090801E1,-1.537089467E0,-5.939883232E0,-2.090130568E0
4.180330395E1,-1.529910922E0,-6.078666687E0,-2.207378864E0
4.180569989E1,-1.695015788E0,-6.040381432E0,-2.288734913E0
4.180809504E1,-1.781157374E0,-6.066702843E0,-2.355733871E0
4.181049020E1,-1.616052628E0,-6.193522453E0,-2.437089920E0
4.181288619E1,-1.369292736E0,-6.380162239E0,-2.588136673E0
4.181528213E1,-1.352542996E0,-6.416054726E0,-2.738884687E0
4.181767723E1,-1.352542996E0,-6.535995007E0,-2.870489836E0
4.182007244E1,-1.513161182E0,-6.629314899E0,-2.961417198E0
4.182246838E1,-1.704586983E0,-6.720242500E0,-3.047558784E0
4.182486432E1,-1.613659739E0,-6.971488953E0,-3.181855917E0
4.182725947E1,-1.766800404E0,-7.026822567E0,-3.150749207E0
4.182965468E1,-1.881655931E0,-7.019644260E0,-3.198605776E0
4.183205062E1,-2.128415823E0,-6.897311211E0,-3.232105255E0
4.183444656E1,-2.013560295E0,-6.933203697E0,-3.248854876E0
4.183684171E1,-1.561017632E0,-7.194320202E0,-3.325425386E0
4.183923687E1,-1.218544960E0,-7.380960464E0,-3.354139090E0
4.184163286E1,-1.086939692E0,-7.534101009E0,-3.406781197E0
4.184402880E1,-1.084546804E0,-7.618149281E0,-3.483351469E0
4.184642390E1,-1.120439172E0,-7.670791149E0,-3.624528170E0
4.184881911E1,-1.101296663E0,-7.771289825E0,-3.756432533E0
4.185121505E1,-9.840483069E-1,-7.929215908E0,-3.823431492E0
4.185361098E1,-9.098708034E-1,-8.101499557E0,-3.919144392E0
4.185600614E1,-8.691928387E-1,-8.254939079E0,-3.988536358E0
4.185840130E1,-4.022932947E-1,-8.582756042E0,-4.031607151E0
4.186079728E1,1.674975902E-1,-8.915657043E0,-4.244867325E0
4.186319322E1,5.458626747E-1,-9.214759827E0,-4.354937077E0
4.186558838E1,4.453641176E-1,-9.329915047E0,-4.488935471E0
4.186798353E1,3.448655605E-1,-9.437591553E0,-4.692325115E0
4.187037952E1,4.190430641E-1,-9.597910881E0,-4.891228676E0
4.187277546E1,6.918248534E-1,-9.837491989E0,-5.034798145E0
4.187517057E1,1.024726272E0,-1.010548782E1,-5.250152111E0
4.187756577E1,1.218544960E0,-1.034955597E1,-5.542375565E0
4.187996171E1,1.405484200E0,-1.065852928E1,-5.951847076E0
4.188235765E1,1.692622900E0,-1.103689480E1,-6.380162239E0
4.188475281E1,1.905584097E0,-1.151575851E1,-6.868597507E0
4.188714796E1,2.243271112E0,-1.203739357E1,-7.323532581E0
4.188954395E1,2.525923491E0,-1.262662601E1,-7.747361660E0
4.189193989E1,2.889632463E0,-1.330648708E1,-8.120641708E0
4.189433505E1,3.267997503E0,-1.401984692E1,-8.424829483E0
4.189673020E1,3.665505171E0,-1.473560047E1,-8.654540062E0
4.189912619E1,4.201497555E0,-1.542742443E1,-8.841479301E0
4.190152213E1,4.685146809E0,-1.612433434E1,-8.865407944E0
4.190391723E1,5.130510807E0,-1.675873184E1,-8.803194046E0
4.190631244E1,5.535196781E0,-1.734048653E1,-8.656932831E0
4.190870838E1,5.707480431E0,-1.773081589E1,-8.374580383E0
4.191110432E1,5.647659779E0,-1.786960030E1,-7.967501163E0
4.191349947E1,5.461019516E0,-1.779781532E1,-7.550850868E0
4.191589463E1,5.252544880E0,-1.751994896E1,-7.191927433E0
4.191829062E1,4.850550652E0,-1.705783463E1,-6.844669342E0
4.192068656E1,4.366901398E0,-1.650240135E1,-6.600601196E0
4.192308171E1,3.646063566E0,-1.585125351E1,-6.346662998E0
4.192547687E1,3.073879719E0,-1.517617893E1,-6.193522453E0
4.192787286E1,2.626421928E0,-1.453699589E1,-6.102594852E0
4.193026880E1,2.362912416E0,-1.392174149E1,-6.093023777E0
4.193266390E1,2.200200319E0,-1.329691505E1,-6.164808273E0
4.193505911E1,2.130808592E0,-1.258804131E1,-6.272485256E0
4.193745504E1,2.025524378E0,-1.188903809E1,-6.370591164E0
4.193985098E1,1.831406593E0,-1.118764210E1,-6.353841305E0
4.194224614E1,1.651944876E0,-1.039531898E1,-6.305984974E0
4.194464130E1,1.479661703E0,-9.585947037E0,-6.246164322E0
4.194703728E1,1.132403374E0,-8.652147293E0,-6.066702843E0
4.194943322E1,5.362913609E-1,-7.514958382E0,-5.822335720E0
4.195182838E1,-1.076770201E-1,-6.375376701E0,-5.516054630E0
4.195422353E1,-6.966105103E-1,-5.496912003E0,-5.164010525E0
4.195661947E1,-1.084546804E0,-5.020441055E0,-4.840979099E0
4.195901541E1,-1.453340650E0,-4.864907742E0,-4.642076015E0
4.196141056E1,-2.049452543E0,-4.850550652E0,-4.311866283E0
4.196380577E1,-2.858525753E0,-4.934299469E0,-3.923929930E0
4.196620171E1,-3.651148319E0,-5.144867897E0,-3.528815269E0
4.196859765E1,-4.333401680E0,-5.468197823E0,-3.172284603E0
4.197099280E1,-4.857728958E0,-5.935097694E0,-2.860918522E0
4.197338796E1,-5.274080276E0,-6.490531445E0,-2.566601276E0
4.197578395E1,-5.580660820E0,-7.089035988E0,-2.303091764E0
4.197817989E1,-5.889334679E0,-7.699504852E0,-1.965703845E0
4.198057499E1,-6.191129684E0,-8.321938515E0,-1.608874083E0
4.198297020E1,-6.396912098E0,-8.927620888E0,-1.247258782E0
4.198536619E1,-6.722635269E0,-9.504590988E0,-8.883354068E-1
4.198776213E1,-6.894918442E0,-1.008634567E1,-5.315057039E-1
4.199015723E1,-6.981060028E0,-1.073031425E1,-2.632105052E-1
4.199255244E1,-6.916453838E0,-1.143649578E1,-9.092725813E-2
4.199494838E1,-6.801598549E0,-1.217647648E1,-4.067798331E-2
4.199734432E1,-6.557530403E0,-1.295922852E1,-8.614161611E-2
4.199973947E1,-6.200700760E0,-1.377577877E1,-1.651047617E-1
4.200213463E1,-5.889334679E0,-1.457528114E1,-1.962114573E-1
4.200453062E1,-5.690730572E0,-1.532692623E1,-1.722832322E-1
4.200692656E1,-5.597410202E0,-1.602622795E1,8.374879509E-2
4.200932171E1,-5.590231895E0,-1.667019653E1,4.573282301E-1
4.201171687E1,-5.578267574E0,-1.724955940E1,8.859425783E-1
4.201411280E1,-5.441876888E0,-1.775474358E1,1.295115232E0
4.201650874E1,-5.250152111E0,-1.814477348E1,1.580160260E0
4.201890390E1,-4.982155800E0,-1.836042786E1,1.759621978E0
4.202129906E1,-4.730610371E0,-1.843460464E1,1.864906192E0
4.202369505E1,-4.515256405E0,-1.833171272E1,1.898405671E0
4.202609098E1,-4.398007870E0,-1.793899155E1,1.807478428E0
4.202848614E1,-4.278367043E0,-1.727588081E1,1.589731574E0
4.203088130E1,-4.033999920E0,-1.650479317E1,1.173081279E0
4.203327728E1,-3.509672642E0,-1.561675739E1,5.985047817E-1
4.203567322E1,-2.858525753E0,-1.461835194E1,1.435693540E-2
4.203806838E1,-2.355733871E0,-1.356491184E1,-6.846463680E-1
4.204046353E1,-2.135594130E0,-1.265294743E1,-1.589731574E0
4.204285947E1,-2.202593327E0,-1.188425255E1,-2.547458887E0
4.204525541E1,-2.216950178E0,-1.124028397E1,-3.373281717E0
4.204765057E1,-2.087737799E0,-1.066570759E1,-4.010071754E0
4.205004577E1,-1.886441588E0,-1.013898754E1,-4.295116425E0
4.205244171E1,-1.529910922E0,-9.672088623E0,-4.220939159E0
4.205483765E1,-9.553344250E-1,-9.198010445E0,-3.727718592E0
4.205723281E1,-1.363908947E-1,-8.774480820E0,-2.884846687E0
4.205962796E1,4.980062246E-1,-8.324331284E0,-2.020738840E0
4.206202395E1,9.553344250E-1,-7.778468132E0,-1.254437327E0
4.206441989E1,1.187438250E0,-7.218248844E0,-5.530411601E-1
4.206681499E1,1.450947881E0,-6.689135551E0,2.488535494E-1
4.206921020E1,1.651944876E0,-6.246164322E0,9.912267923E-1
4.207160619E1,1.955833435E0,-6.109773636E0,1.601695657E0
4.207400213E1,1.549053550E0,-5.764907837E0,2.018345833E0
4.207639723E1,1.031904817E0,-5.257330418E0,2.420340061E0
4.207879244E1,6.224330068E-1,-4.843372345E0,2.707777977E0
4.208118838E1,3.305086195E-1,-4.529613495E0,3.026023388E0
4.208358432E1,1.483550072E-1,-4.299902439E0,3.301496983E0
4.208597947E1,-1.914258115E-2,-4.184747696E0,3.466601849E0
4.208837463E1,-2.440679073E-1,-4.108177185E0,3.497708559E0
4.209077062E1,-4.381856322E-1,-4.103391647E0,3.528815269E0
4.209316656E1,-8.210372925E-1,-4.163212299E0,3.351746321E0
4.209556166E1,-1.292722464E0,-4.302295208E0,3.083451033E0
4.209795687E1,-1.572981834E0,-4.512863636E0,2.968595505E0
4.210035280E1,-1.838585138E0,-4.821836948E0,2.925524712E0
4.210274874E1,-2.178664923E0,-5.195116997E0,2.882453918E0
4.210514390E1,-2.573779821E0,-5.575874805E0,2.805883646E0
4.210753911E1,-2.961417198E0,-5.942276001E0,2.714956284E0
4.210993504E1,-3.294318676E0,-6.284449577E0,2.576172590E0
4.211233098E1,-3.538386583E0,-6.655636311E0,2.429911375E0
4.211472614E1,-3.670290947E0,-7.002595425E0,2.377269268E0
4.211712130E1,-3.770789385E0,-7.323532581E0,2.298306227E0
4.211951728E1,-4.002892971E0,-7.622934818E0,2.011167526E0
4.212191322E1,-3.976572037E0,-7.938787460E0,1.848156333E0
4.212430833E1,-3.777967930E0,-8.312366486E0,1.764407635E0
4.212670353E1,-3.579064369E0,-8.676075935E0,1.714158297E0
4.212909952E1,-3.217748165E0,-9.126225471E0,1.773978829E0
4.213149546E1,-2.640778780E0,-9.562018394E0,1.915155411E0
4.213389056E1,-2.106880426E0,-1.006720352E1,2.059023857E0
4.213628577E1,-1.501197100E0,-1.060349464E1,2.183450699E0
4.213868171E1,-8.763712645E-1,-1.115892887E1,2.233700037E0
4.214107765E1,-1.459621787E-1,-1.175025463E1,2.327019930E0
4.214347280E1,3.927220106E-1,-1.233918858E1,2.281556368E0
4.214586796E1,4.262215197E-1,-1.277019501E1,1.723729610E0
4.214826395E1,8.548358679E-1,-1.319402409E1,1.599302888E0
4.215065989E1,1.287936807E0,-1.359362507E1,1.383649707E0
4.215305504E1,1.704586983E0,-1.394327641E1,1.122832060E0
