"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.078240083E0,1.536105652E0,-9.422455902E0,2.529440002E0
4.088192083E0,1.536105652E0,-9.455537109E0,2.568059692E0
4.098143083E0,1.507964172E0,-9.433981934E0,2.615511017E0
4.108094083E0,1.514999542E0,-9.378746796E0,2.643353119E0
4.118046083E0,1.569785614E0,-9.330247650E0,2.648292847E0
4.127996833E0,1.608405304E0,-9.281000061E0,2.631527710E0
4.137948833E0,1.585203552E0,-9.243727570E0,2.597997437E0
4.147899833E0,1.556613007E0,-9.270072784E0,2.551144867E0
4.157850833E0,1.527423706E0,-9.290580139E0,2.504591675E0
4.167802833E0,1.455722809E0,-9.318571930E0,2.533780975E0
4.177753833E0,1.404828644E0,-9.294472046E0,2.586321716E0
4.187705833E0,1.410367126E0,-9.266629944E0,2.619103546E0
4.197656833E0,1.435215454E0,-9.239236908E0,2.615960083E0
4.207607833E0,1.422042847E0,-9.202862549E0,2.644400940E0
4.217559833E0,1.391356659E0,-9.167086945E0,2.691552887E0
4.227510833E0,1.372795258E0,-9.161698151E0,2.747386780E0
4.237462833E0,1.350641327E0,-9.177565155E0,2.702031097E0
4.247413833E0,1.333127747E0,-9.173224182E0,2.595752106E0
4.257364833E0,1.282233582E0,-9.198820953E0,2.445314941E0
4.267316833E0,1.197360077E0,-9.304950256E0,2.315834198E0
4.277267833E0,1.048868866E0,-9.455237732E0,2.247127075E0
4.287219833E0,9.999206543E-1,-9.549541626E0,2.474204865E0
4.297170833E0,9.372010803E-1,-9.593250732E0,2.531535645E0
4.307121833E0,9.892927551E-1,-9.621092834E0,2.514770508E0
4.317073833E0,1.099912720E0,-9.597142639E0,2.499801636E0
4.327024833E0,1.148561554E0,-9.489516449E0,2.422262878E0
4.336976833E0,1.180894318E0,-9.434281311E0,2.289638672E0
4.346927833E0,1.220112762E0,-9.380243683E0,2.262395325E0
4.356878833E0,1.184486847E0,-9.369166718E0,2.300565948E0
4.366830833E0,1.085243225E0,-9.377100220E0,2.365530853E0
4.376781833E0,1.055155792E0,-9.343719635E0,2.415227509E0
4.386733833E0,1.029559021E0,-9.327253876E0,2.365830231E0
4.396684833E0,9.849517822E-1,-9.328900452E0,2.283501434E0
4.406636833E0,9.903405762E-1,-9.305399323E0,2.231409760E0
4.416587833E0,1.058299255E0,-9.290280762E0,2.283202057E0
4.426538833E0,1.164727936E0,-9.281000061E0,2.410138092E0
4.436490833E0,1.267264709E0,-9.254056091E0,2.496807861E0
4.446441833E0,1.365161133E0,-9.289532318E0,2.465672607E0
4.456393833E0,1.503473511E0,-9.358089752E0,2.345921631E0
4.466344833E0,1.554217987E0,-9.468260651E0,2.359543304E0
4.476295833E0,1.473984833E0,-9.493857422E0,2.424508209E0
4.486247833E0,1.374741211E0,-9.501341858E0,2.435136108E0
4.496198833E0,1.296903076E0,-9.473649445E0,2.435435486E0
4.506150833E0,1.314865723E0,-9.370064850E0,2.594404907E0
4.516101833E0,1.388362885E0,-9.225016479E0,2.817441101E0
4.526052833E0,1.569486237E0,-9.079069977E0,2.914439392E0
4.536004833E0,1.791923676E0,-9.044491882E0,2.952909393E0
4.545955833E0,1.894161072E0,-9.147028656E0,2.810854797E0
4.555907833E0,1.770069122E0,-9.315727844E0,2.795287170E0
4.565858833E0,1.582509155E0,-9.312285004E0,2.997965698E0
4.575809833E0,1.617236938E0,-9.284592590E0,3.072810059E0
4.585761833E0,1.825753326E0,-9.293124847E0,2.912493439E0
4.595712833E0,1.814826050E0,-9.253457336E0,2.388582916E0
4.605664833E0,1.616638184E0,-9.210197296E0,2.068698120E0
4.615615833E0,1.362616425E0,-9.223519592E0,1.969304810E0
4.625566833E0,1.067729645E0,-9.244925079E0,2.027084656E0
4.635518833E0,7.943980408E-1,-9.288185120E0,2.168989563E0
4.645469833E0,4.978646851E-1,-9.344468079E0,2.228565674E0
4.655421833E0,2.745291138E-1,-9.412127380E0,2.222129059E0
4.665372833E0,1.148112488E-1,-9.571246490E0,2.240391083E0
4.675324833E0,-4.131408691E-2,-9.688752136E0,2.201172638E0
4.685275833E0,-4.041595459E-2,-9.777218170E0,2.220632172E0
4.695226833E0,1.675016785E-1,-9.805509338E0,2.307601318E0
4.705178833E0,3.984713745E-1,-9.788145447E0,2.105521545E0
4.715129833E0,4.984634399E-1,-9.750723267E0,1.783990173E0
4.725081833E0,3.564088440E-1,-9.946965179E0,1.598376160E0
4.735032833E0,1.139131165E-1,-1.012883698E1,1.932331696E0
4.744983833E0,7.967930603E-1,-9.853409729E0,2.546354828E0
4.754935833E0,5.921685791E-1,-9.266779633E0,1.849254456E0
4.764886833E0,1.207838287E0,-9.128616943E0,2.627785492E0
4.774838833E0,1.619781647E0,-9.023385773E0,3.300037537E0
4.784789833E0,2.029779053E0,-9.270521851E0,3.223845978E0
4.794740833E0,2.034120026E0,-9.743687897E0,2.786605225E0
4.804692833E0,1.757794647E0,-9.698930969E0,2.428849182E0
4.814643833E0,1.733545074E0,-9.392368469E0,2.428250427E0
4.824595833E0,1.755848694E0,-9.122779083E0,2.860551453E0
4.834546833E0,1.685644684E0,-8.804391174E0,3.205134888E0
4.844498833E0,2.041155396E0,-8.851992188E0,3.515888672E0
4.854449833E0,2.173629913E0,-8.995094604E0,3.538341980E0
4.864400833E0,2.077080688E0,-8.798553314E0,3.316503296E0
4.874352833E0,2.290237427E0,-8.971892853E0,3.416794739E0
4.884303833E0,2.199825439E0,-9.188642120E0,3.244652710E0
4.894255833E0,1.951192474E0,-9.247619476E0,3.180286560E0
4.904206833E0,1.870659943E0,-9.191336517E0,3.261717224E0
4.914157833E0,1.902693329E0,-9.022487640E0,3.353626099E0
4.924109833E0,1.980531464E0,-8.920998688E0,3.413202209E0
4.934060833E0,2.023791504E0,-9.053323517E0,3.519780579E0
4.944012833E0,1.878294067E0,-9.072932739E0,3.519630890E0
4.953963833E0,1.868115234E0,-9.039402466E0,3.487597504E0
4.963915833E0,2.191891937E0,-9.083710327E0,3.513942719E0
4.973866833E0,2.197280731E0,-9.001381531E0,3.180735626E0
4.983817833E0,1.925595703E0,-8.671916656E0,2.764151917E0
4.993769833E0,1.794169006E0,-8.502169647E0,2.808010712E0
5.003720833E0,1.678908691E0,-8.659492493E0,2.978805542E0
5.013672833E0,1.796564026E0,-8.862769775E0,3.246598663E0
5.023623833E0,2.078727264E0,-9.025780792E0,3.473826141E0
5.033574833E0,2.062261505E0,-8.974587250E0,3.398383026E0
5.043526833E0,1.943708038E0,-8.953181763E0,3.157683563E0
5.053477833E0,1.703307953E0,-9.087302856E0,3.160527649E0
5.063429833E0,1.657054138E0,-9.228159943E0,3.242856445E0
5.073380833E0,1.721569977E0,-9.353299713E0,3.162323914E0
5.083331833E0,1.706601105E0,-9.465266876E0,3.063679047E0
5.093283833E0,1.578916626E0,-9.353898468E0,2.759212189E0
5.103234833E0,1.484163666E0,-9.223818970E0,2.489024048E0
5.113186833E0,1.247954865E0,-9.294322357E0,2.359842682E0
5.123137833E0,9.922865295E-1,-9.392218781E0,2.392624512E0
5.133089083E0,9.618997192E-1,-9.460776215E0,2.429447937E0
5.143040083E0,1.048120422E0,-9.448352051E0,2.431992645E0
5.152991083E0,1.160686340E0,-9.591604156E0,2.651585999E0
5.162943083E0,1.367705841E0,-9.617200928E0,2.819387054E0
5.172894083E0,1.745370483E0,-9.628876648E0,2.895578613E0
5.182846083E0,1.837878113E0,-9.476044464E0,2.689008179E0
5.192797083E0,1.946701813E0,-9.379644928E0,2.672243042E0
5.202748083E0,1.735191650E0,-9.299561462E0,2.515518951E0
5.212700083E0,1.450633392E0,-9.321715393E0,2.534080353E0
5.222651083E0,1.350940704E0,-9.438023529E0,2.857108612E0
5.232603083E0,1.160536652E0,-9.341025238E0,2.952011261E0
5.242554083E0,1.230291595E0,-9.242380371E0,3.267704773E0
5.252505083E0,1.390159149E0,-9.237889709E0,3.397933960E0
5.262457083E0,1.339264984E0,-9.063502350E0,3.097508698E0
5.272408083E0,1.515598297E0,-8.933871918E0,2.798879700E0
5.282360083E0,1.484313354E0,-8.769214325E0,2.609822845E0
5.292311083E0,1.526974640E0,-8.744066620E0,2.598446503E0
5.302263083E0,1.605860596E0,-8.865314484E0,2.815794525E0
5.312214083E0,1.722168732E0,-8.990753632E0,3.071462860E0
5.322165083E0,2.002835083E0,-9.290280762E0,3.380420380E0
5.332117083E0,1.996398468E0,-9.433981934E0,3.299438782E0
5.342068083E0,2.063159637E0,-9.383087769E0,3.194506989E0
5.352020083E0,2.147284698E0,-9.453142090E0,3.048560486E0
5.361971083E0,1.927841034E0,-9.437424774E0,2.785856781E0
5.371923083E0,1.514849854E0,-9.453291779E0,2.559826813E0
5.381874083E0,1.149759064E0,-9.355245667E0,2.368225250E0
5.391825083E0,1.300345917E0,-9.507329407E0,2.605930939E0
5.401777083E0,1.309476929E0,-9.703870697E0,2.711311798E0
5.411728083E0,1.267414398E0,-9.318721619E0,2.775079193E0
5.421680083E0,1.583556976E0,-9.314680023E0,3.081791382E0
5.431631083E0,1.846110992E0,-9.519304504E0,3.108885040E0
5.441582083E0,1.991608429E0,-9.554481354E0,2.923720093E0
5.451534083E0,1.858684845E0,-9.553134155E0,2.427501984E0
5.461485083E0,1.427281952E0,-9.520801392E0,2.197580109E0
5.471437083E0,6.801855469E-1,-9.313332825E0,1.942809906E0
5.481388083E0,6.322851562E-1,-9.070388031E0,1.944905548E0
5.491340083E0,1.242266693E0,-9.043294373E0,2.274819489E0
5.501291083E0,1.660347290E0,-9.134155426E0,2.697540436E0
5.511242083E0,1.816772003E0,-9.263636169E0,2.829116821E0
5.521194083E0,1.777254181E0,-9.385333099E0,2.787503357E0
5.531145083E0,1.540446625E0,-9.606872406E0,2.551893311E0
5.541097083E0,1.215173035E0,-9.689500580E0,2.403551788E0
5.551048083E0,1.173409882E0,-9.677525482E0,2.417622528E0
5.560999083E0,1.228195953E0,-9.598938904E0,2.470762024E0
5.570951083E0,1.156045990E0,-9.422156525E0,2.548600159E0
5.580902083E0,1.044677582E0,-9.182055817E0,2.626587982E0
5.590854083E0,1.078357544E0,-9.078920288E0,2.769241333E0
5.600805083E0,1.141077118E0,-9.078471222E0,3.007695465E0
5.610757083E0,1.121018829E0,-8.977131958E0,2.924019470E0
5.620708083E0,1.227746887E0,-8.875193939E0,2.613714752E0
5.630659083E0,1.481020203E0,-8.738228760E0,2.448009338E0
5.640611083E0,1.797911224E0,-8.832981720E0,2.489922180E0
5.650562083E0,1.753154297E0,-9.102421417E0,2.422562256E0
5.660514083E0,1.469344482E0,-9.228159943E0,2.125879211E0
5.670465083E0,9.885443115E-1,-8.854836273E0,1.514700165E0
5.680416083E0,1.805395660E0,-9.202563171E0,1.902094574E0
5.690368083E0,2.146386566E0,-9.616602173E0,2.370769958E0
5.700319083E0,2.195933533E0,-1.037507492E1,2.712509308E0
5.710271083E0,1.099164276E0,-9.983638916E0,2.241139526E0
5.720222083E0,8.216413879E-1,-9.642797699E0,1.926942902E0
5.730174083E0,4.971162415E-1,-9.581125946E0,2.055525513E0
5.740125083E0,2.023791504E-1,-9.465117188E0,2.486329651E0
5.750076083E0,3.806584167E-1,-9.201066284E0,2.762056274E0
5.760028083E0,9.380992126E-1,-9.010362854E0,2.842139740E0
5.769979083E0,1.432071991E0,-9.131311340E0,2.957400055E0
5.779931083E0,1.813927917E0,-9.396110687E0,3.150049438E0
5.789882083E0,1.932182007E0,-9.460925903E0,3.010240173E0
5.799834083E0,1.812431030E0,-9.439071350E0,2.710413666E0
5.809785083E0,1.453627167E0,-9.309141541E0,2.551743622E0
5.819736083E0,1.105750580E0,-9.279503174E0,2.552342377E0
5.829688083E0,7.406597900E-1,-9.196276245E0,2.506837006E0
5.839639083E0,5.584886169E-1,-8.937165070E0,2.276316376E0
5.849591083E0,7.538323975E-1,-9.027127991E0,2.355352020E0
5.859542083E0,7.994874573E-1,-9.291627960E0,2.613415375E0
5.869494083E0,8.045768738E-1,-9.741442566E0,2.869233398E0
5.879445083E0,7.506889343E-1,-1.011611343E1,3.055146790E0
5.889396083E0,6.836283875E-1,-1.013901581E1,3.010389862E0
5.899348083E0,6.129753113E-1,-9.615105286E0,2.828667755E0
5.909299083E0,6.836283875E-1,-9.205407257E0,2.733465729E0
5.919251083E0,7.840695190E-1,-9.154213715E0,2.866389313E0
5.929202083E0,8.762777710E-1,-9.595196686E0,3.173101501E0
5.939153083E0,6.563850403E-1,-9.659413147E0,3.433859253E0
5.949105083E0,8.761280823E-1,-9.475894775E0,3.507057037E0
5.959056083E0,1.353036346E0,-9.402547302E0,3.362757111E0
5.969008083E0,1.631157990E0,-9.320817261E0,3.170407104E0
5.978959083E0,1.676363983E0,-9.174272003E0,2.938090210E0
5.988911083E0,1.654210052E0,-9.211843872E0,2.820135498E0
5.998862083E0,1.580413513E0,-9.306147766E0,2.801873474E0
6.008813083E0,1.440304871E0,-9.004225616E0,2.765648804E0
6.018765083E0,1.428629150E0,-8.851094055E0,2.754122772E0
6.028716083E0,1.170416107E0,-8.487500153E0,2.612217865E0
6.038668083E0,1.427132263E0,-8.834029541E0,2.786156158E0
6.048619083E0,1.256936188E0,-9.103169861E0,2.553390198E0
6.058570083E0,1.238674164E0,-9.402696991E0,2.458337860E0
6.068522083E0,1.093625793E0,-9.810898132E0,2.590363312E0
6.078473083E0,6.831793213E-1,-9.830207977E0,2.446063385E0
6.088425083E0,5.995033264E-1,-9.726922760E0,2.241438904E0
6.098376083E0,4.905299377E-1,-9.553583221E0,2.177671509E0
6.108328083E0,2.742297363E-1,-9.286538544E0,2.167043610E0
6.118279083E0,1.553768921E-1,-9.077124023E0,2.143093414E0
6.128231208E0,1.055305481E-1,-8.932674408E0,2.121538239E0
6.138183208E0,3.710783386E-1,-9.018745422E0,2.331551514E0
6.148134208E0,6.903643799E-1,-9.270072784E0,2.668201447E0
6.158086208E0,8.526269531E-1,-9.341923370E0,2.684367828E0
6.168037208E0,1.117875366E0,-9.364077301E0,2.606679382E0
6.177989208E0,1.504671021E0,-1.022897873E1,2.771187286E0
6.187940208E0,1.227896576E0,-1.096574661E1,2.898572388E0
6.197891208E0,8.725355530E-1,-9.757758636E0,2.209255829E0
6.207843208E0,1.231189728E0,-8.980874176E0,1.928888855E0
6.217794208E0,1.402882690E0,-8.667875061E0,2.023492126E0
6.227746208E0,1.795216827E0,-8.601263580E0,2.346819763E0
6.237697208E0,1.628014526E0,-9.206155701E0,2.502346344E0
6.247649208E0,7.893086243E-1,-9.585766296E0,2.334694977E0
6.257600208E0,8.340655518E-1,-9.517508240E0,2.136956177E0
6.267551208E0,1.030008087E0,-9.325307922E0,2.216590576E0
6.277503208E0,1.233435059E0,-9.347312164E0,2.462678833E0
6.287454208E0,1.348994751E0,-9.811197510E0,2.716850281E0
6.297406208E0,9.026229858E-1,-1.030412247E1,2.881208496E0
6.307357208E0,4.331991577E-1,-1.028750702E1,2.870131531E0
6.317309208E0,3.938310242E-1,-9.801168365E0,2.442919922E0
6.327260208E0,2.424957275E-1,-9.051676941E0,2.149979095E0
6.337211208E0,3.546125793E-1,-8.914412384E0,1.931134186E0
6.347163208E0,4.074526978E-1,-8.769813080E0,2.057022400E0
6.357114208E0,1.000968475E0,-8.728199615E0,2.456990662E0
6.367066208E0,1.309027863E0,-9.207802277E0,2.612367554E0
6.377017208E0,1.369053040E0,-9.617051239E0,2.791994019E0
6.386969208E0,8.048762512E-1,-9.669442291E0,2.662213898E0
6.396920208E0,5.388793945E-1,-9.595945129E0,2.554138641E0
6.406871208E0,1.092577972E0,-9.473350067E0,2.665357361E0
6.416823208E0,1.206341400E0,-9.406888275E0,2.678979034E0
6.426774208E0,1.305435333E0,-9.623188477E0,2.808160400E0
6.436726208E0,1.235081635E0,-9.779164124E0,2.694546661E0
6.446677208E0,1.155297546E0,-9.726922760E0,2.612816620E0
6.456629208E0,1.128503265E0,-9.484876099E0,2.710563354E0
6.466580208E0,1.429377594E0,-9.397457886E0,2.918630676E0
6.476531208E0,1.942211151E0,-9.465416565E0,2.987337799E0
6.486483208E0,1.487456818E0,-9.406738586E0,2.687660980E0
6.496434208E0,1.363813934E0,-9.377698975E0,2.545756073E0
6.506386208E0,1.304986267E0,-9.295070801E0,2.554887085E0
6.516337208E0,9.566606140E-1,-9.062903595E0,2.173779602E0
6.526289208E0,1.342408447E0,-9.078171844E0,2.468217316E0
6.536240208E0,1.360071716E0,-9.037157135E0,3.049308929E0
6.546191208E0,9.578581238E-1,-8.942404175E0,3.027005310E0
6.556143208E0,1.076710968E0,-9.141939240E0,2.881208496E0
6.566094208E0,1.297202454E0,-9.310189362E0,2.856210480E0
6.576046208E0,1.499431915E0,-9.391320648E0,2.675087128E0
6.585997208E0,1.315913544E0,-9.405541077E0,2.277064819E0
6.595949208E0,2.499801636E-2,-9.036708069E0,1.453028412E0
6.605900208E0,6.625222778E-1,-9.295220490E0,2.003134460E0
6.615851208E0,9.208850098E-1,-9.278754730E0,2.701282654E0
6.625803208E0,1.070424042E0,-9.307045898E0,3.098855896E0
6.635754208E0,1.014440460E0,-9.391170959E0,2.972668304E0
6.645706208E0,1.036594391E0,-9.660460968E0,2.741099854E0
6.655657208E0,1.135688324E0,-9.940528564E0,2.710114288E0
6.665609208E0,9.996212769E-1,-9.573342133E0,2.209854584E0
6.675560208E0,1.037193146E0,-9.444310455E0,1.908680878E0
6.685511208E0,1.128652954E0,-9.190887451E0,2.207758942E0
6.695463208E0,1.081201630E0,-8.976682892E0,2.427501984E0
6.705414208E0,9.740245056E-1,-8.861871643E0,2.398162994E0
6.715366208E0,9.599537659E-1,-8.842262421E0,2.528541870E0
6.725317208E0,9.047186279E-1,-8.768316193E0,2.527044983E0
6.735269208E0,9.496252441E-1,-8.849297791E0,2.378254395E0
6.745220208E0,1.060694275E0,-9.047485657E0,2.265688477E0
6.755171208E0,9.406439209E-1,-9.288634186E0,2.114053802E0
6.765123208E0,6.656657410E-1,-9.391170959E0,2.189945984E0
6.775074208E0,8.321195984E-1,-9.527836761E0,2.306403809E0
6.785026208E0,9.484277344E-1,-9.534722443E0,2.076631622E0
6.794977208E0,1.006656647E0,-9.528285828E0,2.073937225E0
6.804929208E0,1.069076843E0,-9.616003418E0,2.402354279E0
6.814880208E0,1.028960266E0,-9.607321472E0,2.550695801E0
6.824831208E0,1.065035248E0,-9.587562561E0,2.621947632E0
6.834783208E0,1.046773224E0,-9.556576996E0,2.794688416E0
6.844734208E0,7.062313843E-1,-9.380093994E0,2.922821960E0
6.854686208E0,5.752537537E-1,-9.212742004E0,3.271446991E0
6.864637208E0,7.370672607E-1,-9.417665863E0,3.635489960E0
6.874589208E0,7.141648865E-1,-9.687704315E0,3.811224518E0
6.884540208E0,5.831872559E-1,-9.807904358E0,3.766617279E0
6.894491208E0,5.454656982E-1,-9.945019226E0,3.655099182E0
6.904443208E0,-2.095642090E-3,-9.728269958E0,3.554807739E0
6.914394208E0,-4.454736328E-1,-9.499545593E0,3.196003876E0
6.924346208E0,-5.695655823E-1,-9.258546753E0,3.022065582E0
6.934297208E0,-5.680686951E-1,-9.028475189E0,3.053799591E0
6.944248208E0,-7.734416199E-1,-9.135502625E0,2.951412506E0
6.954200208E0,-1.010847931E0,-9.420060883E0,2.618355103E0
6.964151208E0,-1.005608826E0,-9.657317505E0,2.651436310E0
6.974103208E0,-9.774673462E-1,-9.552236023E0,2.951412506E0
6.984054208E0,-7.297325134E-1,-9.265582123E0,3.216361542E0
6.994006208E0,-2.276765442E-1,-9.069040833E0,3.134032745E0
7.003957208E0,4.451742554E-1,-8.938212891E0,3.041076050E0
7.013909208E0,1.169517975E0,-8.953331451E0,3.149750061E0
7.023860208E0,1.320254517E0,-9.176367645E0,2.495460663E0
7.033811208E0,1.035247192E0,-9.492959290E0,1.946402435E0
7.043763208E0,5.297483826E-1,-9.676926727E0,1.922452240E0
7.053714208E0,3.044668579E-1,-9.750573578E0,2.495610352E0
7.063666208E0,2.644999695E-1,-9.738448792E0,2.893183594E0
7.073617208E0,2.665956116E-1,-9.557325439E0,2.833757172E0
7.083569208E0,4.992118835E-1,-9.426048431E0,2.908900909E0
7.093520208E0,6.730004883E-1,-9.254654846E0,2.888842621E0
7.103471208E0,6.586303711E-1,-9.190737762E0,2.721191254E0
7.113423208E0,7.526348877E-1,-9.467661896E0,2.726580048E0
7.123374208E0,7.993377686E-1,-9.465117188E0,2.854114838E0
7.133326583E0,1.120120697E0,-9.261540527E0,2.912194061E0
7.143277583E0,1.143172760E0,-9.447304230E0,2.857108612E0
7.153229583E0,3.146456909E-1,-9.755213928E0,2.863994293E0
7.163180583E0,-6.316864014E-2,-9.878707123E0,2.797083435E0
7.173131583E0,-2.754272461E-1,-9.547146606E0,3.294798431E0
7.183083583E0,-3.664379883E-1,-9.486073608E0,3.708238678E0
7.193034583E0,-6.909631348E-1,-9.259744263E0,3.691772919E0
7.202986583E0,-6.520440674E-1,-9.057514801E0,3.855831757E0
7.212937583E0,-2.704875183E-1,-8.918903046E0,4.064198456E0
7.222889583E0,2.634521484E-2,-8.896749115E0,4.145329742E0
7.232840583E0,1.242416382E-2,-9.043893127E0,4.122127991E0
7.242791583E0,-1.279838562E-1,-9.154662781E0,4.062402191E0
7.252743583E0,5.399272156E-1,-9.147926788E0,4.083657990E0
7.262694583E0,9.256750488E-1,-8.972790985E0,3.507206726E0
7.272646583E0,1.115031281E0,-8.895252228E0,3.203039246E0
7.282597583E0,1.405427399E0,-8.833879852E0,2.871628418E0
7.292549583E0,1.155147858E0,-8.822653198E0,2.231858826E0
7.302500583E0,1.083746338E0,-9.087153168E0,2.399210815E0
7.312451583E0,1.147962799E0,-8.844657440E0,2.172731781E0
7.322403583E0,1.496288452E0,-8.840765533E0,2.050436096E0
7.332354583E0,1.659598846E0,-8.939560089E0,2.081271973E0
7.342306583E0,1.571731567E0,-9.162296906E0,2.142494659E0
7.352257583E0,1.226699066E0,-9.450896759E0,2.230511627E0
7.362209583E0,7.141648865E-1,-9.729168091E0,2.280357971E0
7.372160583E0,3.330574036E-1,-9.955796814E0,2.249073029E0
7.382112583E0,1.309776306E-1,-1.014590149E1,2.038460999E0
7.392063583E0,-8.741821289E-2,-1.029813492E1,1.846709747E0
7.402014583E0,-3.514691162E-1,-1.025487488E1,1.780397644E0
7.411966583E0,-6.024971008E-1,-1.001013382E1,1.848955078E0
7.421917583E0,-6.758445740E-1,-9.793234863E0,2.172282715E0
7.431869583E0,-5.381309509E-1,-9.588460693E0,2.539319458E0
7.441820583E0,-1.288819885E-1,-9.369915161E0,2.991529083E0
7.451772583E0,4.064048767E-1,-9.274713135E0,3.315156097E0
7.461723583E0,9.518705750E-1,-9.262288971E0,3.326831818E0
7.471674583E0,1.386117554E0,-9.214837646E0,3.085683289E0
7.481626583E0,1.444047089E0,-9.153016205E0,2.597548370E0
7.491577583E0,1.506018219E0,-9.145232391E0,2.310744781E0
7.501529583E0,1.632056122E0,-9.211394806E0,2.321372681E0
7.511480583E0,1.252894592E0,-9.235943756E0,2.112856293E0
7.521432583E0,9.806108093E-1,-9.129365387E0,1.959125977E0
7.531383583E0,9.289682007E-1,-9.104367371E0,1.890418854E0
7.541334583E0,6.767427063E-1,-9.309141541E0,1.319506073E0
7.551286583E0,1.329235840E-1,-9.606273651E0,1.688937836E0
7.561237583E0,-5.468128967E-1,-9.627230072E0,1.962868195E0
7.571189583E0,-2.860551453E-1,-9.275910645E0,1.886826324E0
7.581140583E0,4.757107544E-1,-9.332642670E0,1.767524414E0
7.591092583E0,1.144220581E0,-9.625284119E0,1.713636475E0
7.601043583E0,1.702260132E0,-1.013198044E1,1.419049072E0
7.610994583E0,2.062860260E0,-1.077369598E1,1.038989410E0
7.620946583E0,2.224524078E0,-1.105136856E1,7.818241882E-1
7.630897583E0,2.456990662E0,-1.101843704E1,5.887257385E-1
7.640849583E0,2.546055450E0,-1.070543793E1,5.510041809E-1
7.650800583E0,2.438728638E0,-1.028107040E1,7.141648865E-1
7.660752583E0,2.266137543E0,-9.627379761E0,9.954299927E-1
7.670703583E0,2.142644348E0,-8.979227600E0,1.274300079E0
7.680655583E0,2.148033142E0,-8.518036652E0,1.479373627E0
7.690606583E0,2.084116058E0,-8.455317078E0,1.620380402E0
7.700557583E0,1.710493011E0,-8.531209259E0,1.649569702E0
7.710509583E0,1.354682922E0,-8.590336304E0,1.704655151E0
7.720460583E0,1.105750580E0,-8.640931091E0,1.804497528E0
7.730412583E0,1.037791901E0,-8.728199615E0,2.006577301E0
7.740363583E0,1.038240967E0,-8.753946075E0,2.229164429E0
7.750315583E0,1.249152374E0,-8.834179230E0,2.373763733E0
7.760266583E0,1.369651794E0,-8.975036316E0,2.308948517E0
7.770217583E0,1.618135071E0,-9.117539978E0,2.262545013E0
