"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.569644771E1,5.270539856E-1,-7.899373169E0,3.773353271E0
1.570639971E1,7.104226685E-1,-8.067174225E0,3.705244904E0
1.571635171E1,7.554789734E-1,-7.204967194E0,3.663332062E0
1.572630471E1,6.978488159E-1,-7.019802246E0,4.318220215E0
1.573625671E1,1.400188293E0,-7.574848022E0,3.785478058E0
1.574620871E1,1.519490204E0,-7.450307007E0,3.551664276E0
1.575616071E1,2.023342438E0,-6.807393951E0,3.141068115E0
1.576611271E1,2.280657349E0,-5.963598633E0,3.521427155E0
1.577606471E1,1.404828644E0,-6.213279419E0,3.201542358E0
1.578601771E1,2.065255280E0,-6.863377533E0,2.791544952E0
1.579596971E1,2.073637848E0,-7.199877777E0,3.400478668E0
1.580592171E1,2.268831940E0,-7.327861633E0,4.107757874E0
1.581587371E1,2.376009064E0,-7.305707703E0,4.566254425E0
1.582582571E1,2.398462372E0,-7.677833862E0,4.761448517E0
1.583577771E1,2.431094513E0,-8.338260498E0,4.659360809E0
1.584573071E1,2.422412567E0,-8.269553375E0,4.312831421E0
1.585568271E1,2.547702026E0,-8.128396912E0,4.136348419E0
1.586563471E1,2.579885101E0,-8.402926025E0,4.082310791E0
1.587558671E1,2.543810120E0,-8.556057587E0,3.999832306E0
1.588553871E1,2.320324860E0,-8.701405334E0,3.640878754E0
1.589549171E1,1.842668152E0,-8.854985962E0,3.512146454E0
1.590544371E1,1.199306030E0,-9.015452271E0,3.932921448E0
1.591539571E1,8.128097534E-1,-9.051976318E0,4.674928436E0
1.592534771E1,8.753796387E-1,-9.226213989E0,4.968318329E0
1.593529971E1,1.169667664E0,-9.337133331E0,4.775968323E0
1.594525171E1,1.687440948E0,-9.383087769E0,4.433779907E0
1.595520471E1,1.932032318E0,-9.210796051E0,4.088448029E0
1.596515671E1,1.819466400E0,-9.030271454E0,3.913910980E0
1.597510871E1,1.481618958E0,-9.317075043E0,4.268972626E0
1.598506071E1,1.169517975E0,-9.789342957E0,4.854105835E0
1.599501271E1,1.046174469E0,-1.015697845E1,5.105882263E0
1.600496571E1,1.104253693E0,-1.020936951E1,4.934189301E0
1.601491771E1,1.048569489E0,-1.013886612E1,4.857099609E0
1.602486971E1,1.021026764E0,-1.027089157E1,5.369035034E0
1.603482171E1,1.198557587E0,-1.013602203E1,5.460345154E0
1.604477371E1,2.103575592E0,-9.936486969E0,5.410648499E0
1.605472571E1,2.768792267E0,-1.047192352E1,5.951174469E0
1.606467871E1,2.451901245E0,-1.174607391E1,6.700665894E0
1.607463071E1,2.148631897E0,-1.270438110E1,6.688840485E0
1.608458271E1,2.142943726E0,-1.332229614E1,6.223458252E0
1.609453471E1,2.348466339E0,-1.374875931E1,5.613327026E0
1.610448671E1,2.750829620E0,-1.384949982E1,4.698728943E0
1.611443971E1,3.407963104E0,-1.333037933E1,3.877835999E0
1.612439171E1,3.749253387E0,-1.233554810E1,3.307372284E0
1.613434371E1,3.713178406E0,-1.111947693E1,3.088976440E0
1.614429571E1,3.859573975E0,-9.767189026E0,2.979553986E0
1.615424771E1,4.058210907E0,-8.603808289E0,3.172203369E0
1.616419971E1,4.265380096E0,-7.856861572E0,3.387605438E0
1.617415271E1,4.529131622E0,-7.484735413E0,3.951333160E0
1.618410471E1,4.400099945E0,-7.388335876E0,4.159849548E0
1.619405671E1,3.392545166E0,-7.338639221E0,4.270469513E0
1.620400871E1,1.828447723E0,-7.604935455E0,4.497547302E0
1.621396071E1,9.845027161E-1,-8.679251404E0,4.454137573E0
1.622391271E1,8.628057861E-1,-9.524094543E0,4.019291840E0
1.623386571E1,8.975335693E-1,-1.005084915E1,4.702321472E0
1.624381771E1,1.334774323E0,-1.064271835E1,5.688470764E0
1.625376971E1,2.200873260E0,-1.108145599E1,5.456303558E0
1.626372171E1,2.673141174E0,-1.083177521E1,4.043691101E0
1.627367371E1,3.223696289E0,-1.000998413E1,3.962559814E0
1.628362571E1,3.757486267E0,-8.907975769E0,3.076552277E0
1.629357871E1,3.583847351E0,-7.452552338E0,2.049388275E0
1.630353071E1,2.951562195E0,-6.199957123E0,3.031196594E0
1.631348271E1,3.835174713E0,-5.333409119E0,3.421285400E0
1.632343471E1,4.022135925E0,-5.517675934E0,3.354524231E0
1.633338671E1,3.093916168E0,-6.981781311E0,3.574267273E0
1.634333971E1,2.507435760E0,-7.938292236E0,2.984194336E0
1.635329171E1,2.320025482E0,-8.528814240E0,2.598745880E0
1.636324371E1,2.232607269E0,-8.945248260E0,4.002676392E0
1.637319571E1,3.265010376E0,-8.631500702E0,4.378544769E0
1.638314771E1,4.424499207E0,-7.804470520E0,3.993844757E0
1.639309971E1,4.871469727E0,-6.915768585E0,3.676504669E0
1.640305271E1,5.197641449E0,-6.310726776E0,3.139870605E0
1.641300471E1,4.973108368E0,-5.832171936E0,2.553539886E0
1.642295671E1,4.079466705E0,-5.755681000E0,2.401605835E0
1.643290871E1,2.898871765E0,-5.789061584E0,2.513872375E0
1.644286071E1,1.704206085E0,-5.861061859E0,2.728975067E0
1.645281371E1,7.532336426E-1,-5.839057617E0,2.884202271E0
1.646276608E1,3.394940186E-1,-5.967340851E0,3.034340057E0
1.647271808E1,3.324586487E-1,-6.167324982E0,3.147055664E0
1.648267008E1,4.198768616E-1,-6.336473236E0,3.333118744E0
1.649262208E1,8.150550842E-1,-6.272556152E0,3.632196808E0
1.650257408E1,1.288520508E0,-6.080206146E0,3.713627472E0
1.651252708E1,1.839524689E0,-6.170917511E0,3.790417786E0
1.652247908E1,2.411784668E0,-6.660100250E0,3.902834015E0
1.653243108E1,2.992576904E0,-6.949448547E0,4.009262695E0
1.654238308E1,3.349734192E0,-7.089257813E0,3.899091797E0
1.655233508E1,3.763324127E0,-7.103777618E0,3.949237518E0
1.656228808E1,4.000281372E0,-6.976841583E0,4.134552155E0
1.657224008E1,4.073778534E0,-6.777007141E0,4.297413483E0
1.658219208E1,4.145928497E0,-6.434369659E0,4.378395081E0
1.659214408E1,4.223317566E0,-6.260880432E0,4.410129089E0
1.660209608E1,4.344715118E0,-6.249204712E0,4.699627075E0
1.661204808E1,4.566703491E0,-6.334078217E0,5.226980438E0
1.662200108E1,5.068011017E0,-6.482719116E0,5.457351379E0
1.663195308E1,5.575006714E0,-6.702611847E0,5.185217285E0
1.664190508E1,5.766159210E0,-6.928043060E0,4.898862762E0
1.665185708E1,5.877826996E0,-7.049290924E0,4.809797974E0
1.666180908E1,6.314768372E0,-7.014263763E0,4.589755554E0
1.667176208E1,6.725663910E0,-5.931116180E0,5.755830688E0
1.668171408E1,7.417375488E0,-4.911436615E0,7.568860474E0
1.669166608E1,1.048165329E1,-8.229586487E0,5.353317719E0
1.670161808E1,1.061457687E1,-1.215008377E1,4.647236023E0
1.671157008E1,7.124584351E0,-1.224887833E1,5.047803040E0
1.672152208E1,6.145171051E0,-1.095377151E1,6.057004395E0
1.673147508E1,5.372627563E0,-1.037267990E1,6.489455109E0
1.674142708E1,3.056194611E0,-9.946665802E0,6.017486572E0
1.675137908E1,1.516047363E0,-1.050021469E1,6.683751068E0
1.676133108E1,8.138575745E-1,-1.127485382E1,5.426365814E0
1.677128308E1,2.626288605E0,-1.201521423E1,4.262236633E0
1.678123608E1,4.390070801E0,-1.164937500E1,4.671335907E0
1.679118808E1,5.276826782E0,-1.020278320E1,4.848567352E0
1.680114008E1,5.199288025E0,-8.305179291E0,4.575684814E0
1.681109208E1,4.499642944E0,-7.212152252E0,5.021607513E0
1.682104408E1,3.572770386E0,-6.573729858E0,5.006488953E0
1.683099608E1,2.901865540E0,-6.109545135E0,4.748575287E0
1.684094908E1,2.518512726E0,-6.037544861E0,4.402195587E0
1.685090108E1,2.357297974E0,-6.348298645E0,4.091591492E0
1.686085308E1,2.467169495E0,-6.992858276E0,3.769910431E0
1.687080508E1,2.658920746E0,-7.858208771E0,3.624263306E0
1.688075708E1,2.928360443E0,-8.809330902E0,3.652853851E0
1.689071008E1,3.163222046E0,-9.663005676E0,3.934867401E0
1.690066208E1,3.282224579E0,-1.029304550E1,4.393813019E0
1.691061408E1,3.159779205E0,-1.051039352E1,4.516707458E0
1.692056608E1,2.802771606E0,-1.021371048E1,4.243375854E0
1.693051808E1,2.458337860E0,-9.590855713E0,3.895948334E0
1.694047008E1,2.196981354E0,-9.000184021E0,3.957919464E0
1.695042308E1,2.124681702E0,-8.548273773E0,4.286037140E0
1.696037508E1,2.469863892E0,-8.145012360E0,4.419260101E0
1.697032708E1,3.208577728E0,-7.749834137E0,4.320315857E0
1.698027908E1,3.803590393E0,-7.286098480E0,3.937561798E0
1.699023108E1,3.752696228E0,-6.971901855E0,3.078049164E0
1.700018408E1,3.601061554E0,-6.925498352E0,3.086132355E0
1.701013608E1,3.133883057E0,-7.223079529E0,2.774031372E0
1.702008808E1,2.146835632E0,-7.493417358E0,2.925216980E0
1.703004008E1,1.478924561E0,-7.711962891E0,3.234623566E0
1.703999208E1,6.700067139E-1,-7.799680481E0,3.915407867E0
1.704994408E1,3.689826965E-1,-7.666607208E0,4.084107056E0
1.705989708E1,1.152603149E0,-7.005881195E0,3.429967346E0
1.706984908E1,-1.963916016E-1,-6.975943451E0,4.741539917E0
1.707980108E1,3.415896606E-1,-7.633376312E0,4.125271454E0
1.708975308E1,1.720222778E0,-7.098538513E0,2.377206573E0
1.709970508E1,2.004032593E0,-6.719826050E0,2.215542755E0
1.710965808E1,2.386337585E0,-7.036567383E0,2.782114563E0
1.711961008E1,2.245630188E0,-7.044051819E0,3.259771271E0
1.712956208E1,2.063908081E0,-6.851252747E0,3.447181549E0
1.713951408E1,1.989961853E0,-6.598578186E0,3.505859528E0
1.714946608E1,1.982327728E0,-6.372248840E0,3.408861237E0
1.715941808E1,1.963916016E0,-6.257736969E0,3.479065247E0
1.716937108E1,2.167492676E0,-6.472839661E0,3.552263031E0
1.717932308E1,2.389630737E0,-6.886130219E0,3.513793030E0
1.718927508E1,2.495760040E0,-7.369026031E0,3.531306610E0
1.719922708E1,2.783461761E0,-7.877219238E0,3.848347321E0
1.720917908E1,3.352129211E0,-8.365354156E0,4.067790985E0
1.721913208E1,3.549568634E0,-8.542585602E0,3.612138519E0
1.722908408E1,2.840343475E0,-8.682095490E0,2.464175720E0
1.723903608E1,1.184636536E0,-8.833879852E0,1.979034576E0
1.724898808E1,-1.712438965E-1,-9.596244507E0,3.368744659E0
1.725894008E1,-6.490502930E-1,-1.025113266E1,4.869673462E0
1.726889208E1,-7.185058594E-2,-1.024739044E1,5.259762268E0
1.727884508E1,7.918533325E-1,-9.883048096E0,5.371430054E0
1.728879708E1,1.559457092E0,-9.241781616E0,5.635480957E0
1.729874908E1,2.471061401E0,-9.075178070E0,5.986800385E0
1.730870108E1,3.069067841E0,-9.296118622E0,5.962251434E0
1.731865308E1,3.316652985E0,-9.478140106E0,5.660029907E0
1.732860608E1,3.423530731E0,-9.634714508E0,5.348827057E0
1.733855808E1,3.288212128E0,-1.001447479E1,5.213658142E0
1.734851008E1,2.900668030E0,-1.105795486E1,5.169949036E0
1.735846208E1,2.261646881E0,-1.211640381E1,4.708458710E0
1.736841408E1,2.079176331E0,-1.289343796E1,4.132905579E0
1.737836608E1,2.423759766E0,-1.423075699E1,3.889661407E0
1.738831908E1,2.561922455E0,-1.539009613E1,3.924089813E0
1.739827108E1,2.268682251E0,-1.557840454E1,4.400399323E0
1.740822308E1,2.442470856E0,-1.536839127E1,5.139711914E0
1.741817508E1,2.898871765E0,-1.447909058E1,5.767805786E0
1.742812708E1,3.078198853E0,-1.280856445E1,6.154002686E0
1.743808008E1,2.924767914E0,-1.094898148E1,5.813610535E0
1.744803208E1,2.449057159E0,-9.375004578E0,4.750521240E0
1.745798408E1,1.817969513E0,-8.167465668E0,3.607647858E0
1.746793608E1,1.129102020E0,-7.341333618E0,2.652933197E0
1.747788808E1,7.006929016E-1,-6.805447998E0,2.006128235E0
1.748784008E1,5.873785400E-1,-6.525081024E0,1.969604187E0
1.749779308E1,5.688171387E-1,-6.299350433E0,2.720293121E0
1.750774508E1,8.351133728E-1,-6.440357208E0,3.716770935E0
1.751769708E1,1.453627167E0,-7.111411743E0,4.759801941E0
1.752764908E1,1.969304810E0,-8.110134888E0,5.006039886E0
1.753760108E1,1.877395935E0,-9.322014771E0,4.518952789E0
1.754755408E1,1.790277100E0,-1.058059753E1,4.066743164E0
1.755750608E1,2.351759491E0,-1.127365631E1,4.513563995E0
1.756745808E1,2.787503357E0,-1.137394775E1,5.605393524E0
1.757741008E1,2.918031921E0,-1.099822906E1,4.348307648E0
1.758736208E1,3.121608582E0,-1.032403107E1,2.337389374E0
1.759731408E1,3.528312836E0,-9.608069916E0,2.514920197E0
1.760726708E1,3.967200165E0,-8.645870819E0,2.473157043E0
1.761721908E1,4.116888885E0,-7.604785767E0,2.328557739E0
1.762717108E1,4.075275421E0,-6.618786163E0,3.076103210E0
1.763712308E1,4.197122040E0,-5.433251495E0,4.033661957E0
1.764707508E1,3.115621033E0,-5.476511536E0,4.345164185E0
1.765702808E1,2.897075500E0,-6.475384369E0,4.313430176E0
1.766698008E1,2.974015503E0,-7.171436920E0,3.450325012E0
1.767693208E1,2.656974792E0,-7.442373505E0,2.440075836E0
1.768688408E1,1.949246521E0,-7.830516357E0,3.215463409E0
1.769683608E1,2.328857117E0,-7.991431732E0,3.634591827E0
1.770678908E1,3.318748627E0,-7.976762238E0,3.474424896E0
1.771674108E1,3.761078796E0,-7.905959473E0,3.316952362E0
1.772669308E1,3.867058411E0,-7.815547485E0,2.885848846E0
1.773664508E1,3.961961060E0,-7.537575531E0,2.815644836E0
1.774659708E1,3.857178955E0,-7.354356537E0,2.954106903E0
1.775654908E1,3.498075714E0,-7.082671509E0,3.072211304E0
1.776650208E1,3.090623016E0,-6.795568542E0,3.364703064E0
1.777645408E1,2.769391022E0,-6.528673553E0,3.873195648E0
1.778640608E1,2.385888519E0,-6.222410431E0,3.779191132E0
1.779635808E1,2.151176605E0,-6.059998169E0,3.448828125E0
1.780631008E1,2.031425629E0,-5.910908203E0,3.021616516E0
1.781626308E1,2.060165863E0,-5.740562439E0,2.763253784E0
1.782621508E1,2.135908356E0,-6.001320190E0,3.013383636E0
1.783616708E1,2.294877777E0,-6.155948639E0,3.222349091E0
1.784611908E1,2.593656464E0,-6.145769806E0,3.435056763E0
1.785607108E1,2.629282379E0,-6.161487122E0,3.703897705E0
1.786602308E1,2.602188721E0,-6.414311371E0,3.962709503E0
1.787597608E1,2.626887360E0,-6.646478577E0,4.137994995E0
1.788592808E1,2.623893585E0,-6.748416595E0,4.137845306E0
1.789588008E1,2.680475922E0,-6.976991272E0,4.082909546E0
1.790583208E1,2.807561646E0,-7.119494934E0,4.049828339E0
1.791578408E1,2.994672546E0,-7.242389374E0,4.018393707E0
1.792573708E1,3.346590729E0,-7.297474823E0,4.166136475E0
1.793568908E1,3.768263855E0,-7.254813538E0,4.393214264E0
1.794564108E1,4.307292938E0,-7.113507385E0,4.560416565E0
1.795559308E1,4.859344940E0,-7.197931824E0,4.506378937E0
1.796554508E1,5.366939392E0,-7.342980194E0,4.012555847E0
1.797549708E1,5.019661560E0,-6.208489380E0,6.396348724E0
1.798545008E1,5.400769043E0,-4.728666687E0,9.828262024E0
1.799540208E1,9.373807068E0,-9.954299927E0,5.990692291E0
1.800535408E1,8.731941833E0,-1.478460526E1,3.093766479E0
1.801530608E1,6.071075134E0,-1.464719101E1,4.248315582E0
1.802525808E1,5.638474731E0,-1.330553101E1,6.952891388E0
1.803521108E1,4.687951355E0,-1.175490555E1,7.829767914E0
1.804516308E1,4.293072510E0,-1.024035507E1,7.204368439E0
1.805511508E1,4.158053284E0,-9.784702606E0,7.201823730E0
1.806506708E1,2.741848297E0,-9.674531708E0,7.030430145E0
1.807501908E1,2.304757233E0,-9.533973999E0,6.909781036E0
1.808497208E1,3.049009552E0,-9.328451385E0,4.634063416E0
1.809492408E1,4.149670715E0,-8.890312500E0,2.535277863E0
1.810487608E1,4.888234863E0,-8.241411896E0,2.194137268E0
1.811482808E1,4.400848389E0,-7.527247009E0,3.145558777E0
1.812478008E1,3.695814514E0,-7.093898163E0,4.191733246E0
1.813473208E1,3.323688354E0,-6.708150330E0,4.487368469E0
1.814468508E1,3.082539825E0,-6.197562103E0,4.812492371E0
1.815463708E1,3.144211578E0,-6.209387512E0,5.098397827E0
1.816458908E1,3.273842010E0,-6.610104218E0,4.790787506E0
1.817454108E1,3.081791382E0,-7.211104431E0,4.390669556E0
1.818449308E1,2.617007904E0,-7.845485229E0,4.019740906E0
1.819444608E1,2.368374939E0,-8.321794739E0,4.009412384E0
1.820439808E1,2.262395325E0,-8.611442413E0,3.979025574E0
1.821435008E1,2.228865051E0,-8.806486816E0,4.073778534E0
1.822430208E1,2.505938873E0,-8.950187988E0,4.322710876E0
1.823425408E1,2.842139740E0,-8.836424561E0,4.622836761E0
1.824420708E1,3.091820526E0,-8.499475250E0,4.899461517E0
1.825415908E1,3.553759918E0,-8.205636292E0,4.779860229E0
1.826411108E1,3.401975555E0,-8.030799866E0,3.536545715E0
1.827406308E1,3.197201385E0,-8.246800690E0,2.323468323E0
1.828401508E1,3.029100952E0,-8.316855011E0,2.153871002E0
1.829396708E1,3.075055389E0,-8.370742950E0,2.418370972E0
1.830392008E1,2.936892700E0,-8.471932526E0,2.525847473E0
1.831387208E1,2.543660431E0,-8.446485443E0,2.647694092E0
1.832382408E1,1.883383484E0,-8.238567810E0,2.937042389E0
1.833377608E1,1.173409882E0,-8.012837219E0,3.166365509E0
1.834372808E1,1.315464478E0,-7.492219849E0,2.960693207E0
1.835368108E1,-4.131408691E-1,-7.623347168E0,4.713548126E0
1.836363308E1,-1.305285645E-1,-8.226742401E0,3.906276855E0
1.837358508E1,4.670288086E-2,-8.253985748E0,2.684966583E0
1.838353708E1,1.019380188E-1,-8.699609070E0,2.046544189E0
1.839348908E1,8.934919739E-1,-8.828191681E0,2.200424194E0
1.840344108E1,1.165775757E0,-7.674540710E0,3.007545776E0
1.841339408E1,1.189127197E0,-6.884483643E0,3.538192291E0
1.842334608E1,2.061213684E0,-6.070027313E0,3.596570892E0
1.843329808E1,2.248923340E0,-5.751190338E0,3.660188599E0
1.844325008E1,2.114951935E0,-5.802982635E0,3.848646698E0
1.845320208E1,2.139650574E0,-5.859714661E0,4.049528961E0
1.846315533E1,2.397115173E0,-6.152206421E0,3.960464172E0
1.847310733E1,2.521955566E0,-6.766229553E0,3.733087006E0
1.848305933E1,2.407593384E0,-7.555837555E0,3.733236694E0
1.849301133E1,2.303110657E0,-8.215066681E0,3.960613861E0
1.850296333E1,2.089055786E0,-8.536448364E0,4.127367096E0
1.851291633E1,1.843117218E0,-8.487649841E0,4.316573639E0
1.852286833E1,1.679058380E0,-8.286318512E0,4.418661346E0
1.853282033E1,1.813329163E0,-8.366252289E0,4.502337341E0
1.854277233E1,1.894610138E0,-8.626261597E0,4.568799133E0
1.855272433E1,1.812131653E0,-9.006920013E0,4.902155914E0
1.856267733E1,1.814077606E0,-9.407187653E0,4.948559418E0
1.857262933E1,1.957030334E0,-9.780960388E0,4.490062866E0
1.858258133E1,1.854792938E0,-9.988279266E0,4.120631104E0
1.859253333E1,1.529818726E0,-1.030801437E1,3.940106506E0
1.860248533E1,1.370699615E0,-1.087563400E1,3.908073120E0
1.861243733E1,1.629361725E0,-1.137858810E1,4.159699860E0
1.862239033E1,2.005828857E0,-1.180999100E1,3.858526154E0
1.863234233E1,2.866988068E0,-1.195683563E1,4.121978302E0
1.864229433E1,4.292623444E0,-1.118444183E1,5.344336395E0
1.865224633E1,5.283263397E0,-1.020607635E1,6.235133972E0
1.866219833E1,4.886887665E0,-9.797725525E0,7.305108948E0
1.867215133E1,3.353626099E0,-1.119641693E1,8.533155212E0
1.868210333E1,1.862576752E0,-1.272788223E1,8.753497009E0
1.869205533E1,1.614692230E0,-1.313877777E1,7.419321442E0
1.870200733E1,2.512076111E0,-1.406505157E1,5.476810913E0
1.871195933E1,3.392844543E0,-1.434601730E1,3.755091248E0
1.872191133E1,3.990551605E0,-1.286514679E1,3.151396637E0
1.873186433E1,4.388124847E0,-1.091859467E1,3.538940735E0
1.874181633E1,3.928879852E0,-9.384434967E0,3.903133392E0
1.875176833E1,2.644850006E0,-8.010442200E0,3.862567749E0
1.876172033E1,1.402433624E0,-7.018455048E0,3.706891479E0
1.877167233E1,6.730004883E-1,-6.586303711E0,3.533252563E0
1.878162533E1,4.228706360E-1,-6.790030060E0,3.413351898E0
1.879157733E1,7.253915405E-1,-7.428302765E0,3.624412994E0
1.880152933E1,1.031954041E0,-8.294401703E0,3.996239777E0
1.881148133E1,9.383985901E-1,-9.193282471E0,4.113146667E0
1.882143333E1,6.207591248E-1,-1.000639160E1,4.067491608E0
1.883138633E1,4.439767456E-1,-1.098355957E1,3.614234161E0
1.884133833E1,7.387138367E-1,-1.184920944E1,3.040028229E0
1.885129033E1,1.157842255E0,-1.241114090E1,2.677033081E0
1.886124233E1,1.407523041E0,-1.240500366E1,2.840343475E0
1.887119433E1,1.776954803E0,-1.174218201E1,3.015479279E0
1.888114633E1,2.767594757E0,-1.075977493E1,2.007924500E0
1.889109933E1,3.745211792E0,-9.327553253E0,7.396119690E-1
1.890105133E1,4.371359711E0,-8.111482086E0,1.187181244E0
1.891100333E1,5.061574402E0,-7.110363922E0,3.165317688E0
1.892095533E1,5.013374634E0,-6.404880981E0,3.414848785E0
1.893090733E1,4.421355743E0,-6.089337158E0,3.858077087E0
1.894086033E1,4.110901337E0,-6.646328888E0,3.011138306E0
1.895081233E1,2.443219299E0,-7.729626160E0,3.490890656E0
1.896076433E1,1.297052765E0,-8.653205566E0,2.928959198E0
1.897071633E1,2.115850067E0,-9.042695618E0,1.691781921E0
1.898066833E1,2.416874084E0,-8.537496185E0,1.761387177E0
1.899062033E1,2.972668304E0,-8.159681854E0,2.526895294E0
1.900057333E1,4.164789276E0,-7.679929504E0,2.713856506E0
1.901052533E1,5.557193756E0,-7.121291199E0,2.057920532E0
1.902047733E1,6.154451752E0,-6.816674652E0,1.508113861E0
1.903042933E1,5.791157227E0,-6.779551849E0,1.424886932E0
1.904038133E1,4.830455017E0,-6.671775970E0,1.736239471E0
1.905033433E1,3.575165405E0,-6.558461609E0,2.251468048E0
1.906028633E1,2.329006805E0,-6.361321564E0,2.855012970E0
1.907023833E1,1.682201843E0,-6.211483154E0,3.059038696E0
1.908019033E1,1.342109070E0,-6.234235840E0,3.101550293E0
1.909014233E1,1.385219421E0,-6.035299530E0,3.277883606E0
1.910009533E1,1.641785889E0,-5.901477814E0,3.364553375E0
1.911004733E1,1.737736359E0,-5.917344818E0,3.472928009E0
1.911999933E1,1.639989624E0,-6.038742371E0,3.397335205E0
1.912995133E1,1.683249664E0,-6.158942413E0,3.523971863E0
1.913990333E1,1.676663361E0,-6.315367126E0,3.644471283E0
1.914985533E1,1.757644958E0,-6.538702698E0,3.957320709E0
1.915980833E1,1.982776794E0,-6.879992981E0,4.151466980E0
1.916976033E1,2.204465790E0,-7.317084045E0,3.960763550E0
1.917971233E1,2.453847198E0,-7.716603241E0,3.870501251E0
1.918966433E1,2.705174561E0,-8.193361816E0,3.739972687E0
1.919961633E1,2.917882233E0,-8.110434265E0,3.789669342E0
1.920956933E1,3.251089325E0,-8.074958038E0,3.852987671E0
1.921952133E1,3.491489410E0,-7.914342041E0,3.961062927E0
1.922947333E1,3.918850708E0,-7.758067017E0,4.305945740E0
1.923942533E1,4.194277954E0,-7.522007904E0,5.321434021E0
1.924937733E1,4.112398224E0,-7.081174622E0,5.860014038E0
1.925932933E1,4.328698425E0,-6.582411804E0,5.422324219E0
1.926928233E1,4.765789490E0,-6.047424316E0,5.066214752E0
1.927923433E1,5.011278992E0,-4.689448242E0,6.967411194E0
1.928918633E1,5.815855865E0,-3.950285339E0,8.824898529E0
1.929913833E1,1.027897476E1,-8.497229919E0,6.027665405E0
1.930909033E1,1.055155792E1,-1.307950104E1,5.190157013E0
1.931904333E1,6.447542267E0,-1.281365387E1,4.690046997E0
1.932899533E1,6.855743408E0,-1.167392395E1,7.114106140E0
1.933894733E1,6.472240906E0,-1.107965973E1,7.402556305E0
